route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
OCE55,OCESN,"","St-Claude - Oyonnax - Bourg - LPR",,2,,,
OCESN-87743005-87743534,OCESN,"","Bourg-en-Bresse - Oyonnax",,2,,,
OCESN-87722025-87743534,OCESN,"","Lyon-Perrache - Oyonnax",,2,,,
OCE56,OCESN,"","Lyon - Bourg-en-Bresse (via Villars)",,2,,,
OCESN-87743005-87722025,OCESN,"","Bourg-en-Bresse - Lyon-Perrache",,2,,,
OCE201,OCESN,"","Lyon - Roanne",,2,,,
OCE199,OCESN,"","St-Etienne - Lyon - Ambérieu",,2,,,
OCESN-87743716-87726000,OCESN,"","Ambérieu-en-Bugey - St-Etienne-Châteaucreux",,2,,,
OCESN-87723197-87726000,OCESN,"","Lyon-Part-Dieu - St-Etienne-Châteaucreux",,2,,,
OCESN-87743716-87723197,OCESN,"","Ambérieu-en-Bugey - Lyon-Part-Dieu",,2,,,
OCESN-87743716-87726729,OCESN,"","Ambérieu-en-Bugey - Firminy",,2,,,
OCE202,OCESN,"","St-Etienne - Roanne",,2,,,
OCESN-87726802-87726000,OCESN,"","Roanne - St-Etienne-Châteaucreux",,2,,,
OCE12627,OCESN,"","Villefranche - Lyon - Vienne",,2,,,
OCESN-87722587-87721332,OCESN,"","Vienne - Villefranche-sur-Saône",,2,,,
OCESN-87722025-87721332,OCESN,"","Lyon-Perrache - Villefranche-sur-Saône",,2,,,
OCESN-87725689-87722587,OCESN,"","Mâcon-Ville - Vienne",,2,,,
OCESN-87722025-87723494,OCESN,"","Lyon-Perrache - St-André-le-Gaz",,2,,,
OCESN-87722025-87723759,OCESN,"","Lyon-Perrache - Villars-les-Dombes",,2,,,
OCESN-87722405-87722025,OCESN,"","Givors-Ville - Lyon-Perrache",,2,,,
OCE203,OCESN,"","St-Etienne - Montbrison",,2,,,
OCESN-87726448-87726000,OCESN,"","Montbrison - St-Etienne-Châteaucreux",,2,,,
OCESN-87734699-87726000,OCESN,"","Le Puy-en-Velay - St-Etienne-Châteaucreux",,2,,,
OCE156708,OCESN,"","Lyon - Le Puy",,2,,,
OCESN-87734699-87723197,OCESN,"","Le Puy-en-Velay - Lyon-Part-Dieu",,2,,,
OCESN-87726778-87726000,OCESN,"","Bas-Monistrol - St-Etienne-Châteaucreux",,2,,,
OCESN-87722728-87721159,OCESN,"","Brignais - Lyon-St-Paul",,0,,,
OCE726006,OCESN,"","Paris Lyon - Laroche (omnibus)",,2,,,
OCESN-87683268-87686006,OCESN,"","Laroche-Migennes - Paris-Gare-de-Lyon",,2,,,
OCESN-87683268-87686667,OCESN,"","Laroche-Migennes - Paris-Bercy",,2,,,
OCESN-87683573-87686667,OCESN,"","Auxerre-St-Gervais - Paris-Bercy",,2,,,
OCESN-87683573-87686006,OCESN,"","Auxerre-St-Gervais - Paris-Gare-de-Lyon",,2,,,
OCESN-87696617-87686667,OCESN,"","Corbigny - Paris-Bercy",,2,,,
OCESN-87696807-87686667,OCESN,"","Clamecy - Paris-Bercy",,2,,,
OCESN-87696807-87683268,OCESN,"","Clamecy - Laroche-Migennes",,2,,,
OCESN-87683789-87686667,OCESN,"","Avallon - Paris-Bercy",,2,,,
OCESN-87683789-87683268,OCESN,"","Avallon - Laroche-Migennes",,2,,,
OCESN-87696617-87683268,OCESN,"","Corbigny - Laroche-Migennes",,2,,,
OCESN-87683573-87683268,OCESN,"","Auxerre-St-Gervais - Laroche-Migennes",,2,,,
OCESN-87683573-87713040,OCESN,"","Auxerre-St-Gervais - Dijon-Ville",,2,,,
OCE873849,OCESN,"","Auxerre - Dijon",,2,,,
OCE873850,OCESN,"","Laroche - Dijon",,2,,,
OCESN-87713040-87683268,OCESN,"","Dijon-Ville - Laroche-Migennes",,2,,,
OCE725921,OCESN,"","Dijon - Chalon - Mâcon",,2,,,
OCESN-87713040-87725689,OCESN,"","Dijon-Ville - Mâcon-Ville",,2,,,
OCESN-87713040-87713859,OCESN,"","Dijon-Ville - Is-sur-Tille",,2,,,
OCESN-87713859-87713115,OCESN,"","Is-sur-Tille - Les Laumes-Alésia",,2,,,
OCESN-87743005-87713040,OCESN,"","Bourg-en-Bresse - Dijon-Ville",,2,,,
OCESN-87713040-87713677,OCESN,"","Dijon-Ville - Seurre",,2,,,
OCESN-87713040-87713115,OCESN,"","Dijon-Ville - Les Laumes-Alésia",,2,,,
OCESN-87725002-87725689,OCESN,"","Chalon-sur-Saône - Mâcon-Ville",,2,,,
OCESN-87694570-87713040,OCESN,"","Autun - Dijon-Ville",,2,,,
OCE725926,OCESN,"","ETANG - Dijon",,2,,,
OCE717917,OCESN,"","Chalon - Montchanin - Paray",,2,,,
OCESN-87713578-87694307,OCESN,"","Chagny - Montchanin",,2,,,
OCESN-87725002-87694307,OCESN,"","Chalon-sur-Saône - Montchanin",,2,,,
OCESN-87694141-87694307,OCESN,"","Etang - Montchanin",,2,,,
OCE725927,OCESN,"","Montchanin - Nevers",,2,,,
OCESN-87694570-87696005,OCESN,"","Autun - Nevers",,2,,,
OCESN-87696484-87696005,OCESN,"","Decize - Nevers",,2,,,
OCESN-87694307-87694687,OCESN,"","Montchanin - Paray-le-Monial",,2,,,
OCE725929,OCESN,"","Decize - Nevers - Moulins",,2,,,
OCESN-87696484-87696328,OCESN,"","Decize - Moulins-sur-Allier",,2,,,
OCESN-87696146-87559070,OCESN,"","Cosne-sur-Loire - Nevers-Le-Banlay",,2,,,
OCESN-87696146-87696484,OCESN,"","Cosne-sur-Loire - Decize",,2,,,
OCESN-87722025-87696005,OCESN,"","Lyon-Perrache - Nevers",,2,,,
OCESN-87696005-87726802,OCESN,"","Nevers - Roanne",,2,,,
OCE316845,OCESN,"","Belfort - Dijon",,2,,,
OCESN-87184002-87718007,OCESN,"","Belfort-Ville - Besançon-Viotte",,2,,,
OCESN-87718007-87713040,OCESN,"","Besançon-Viotte - Dijon-Ville",,2,,,
OCE334,OCESN,"","Belfort  Vesoul - Belfort  Epinal Nancy",,2,,,
OCESN-87184002-87185009,OCESN,"","Belfort-Ville - Vesoul",,2,,,
OCE335,OCESN,"","Besançon viotte - Besançon TGV",,2,,,
OCESN-87300863-87718007,OCESN,"","Besançon-Franche-Comté - Besançon-Viotte",,2,,,
OCESN-87184002-87144006,OCESN,"","Belfort-Ville - Epinal",,2,,,
OCESN-87718007-87718544,OCESN,"","Besançon-Viotte - Le Valdahon",,2,,,
OCESN-87718833-87743633,OCESN,"","Mouchard - St-Claude",,2,,,
OCESN-87715102-87743633,OCESN,"","Andelot - St-Claude",,2,,,
OCESN-87715102-87713412,OCESN,"","Andelot - Dole-Ville",,2,,,
OCESN-87718007-87743633,OCESN,"","Besançon-Viotte - St-Claude",,2,,,
OCESN-87718007-87718833,OCESN,"","Besançon-Viotte - Mouchard",,2,,,
OCESN-87713412-87715003,OCESN,"","Dole-Ville - Pontarlier",,2,,,
OCE645569,OCESN,"","Belfort - Lyon",,2,,,
OCESN-87718007-87722025,OCESN,"","Besançon-Viotte - Lyon-Perrache",,2,,,
OCESN-87718007-87723197,OCESN,"","Besançon-Viotte - Lyon-Part-Dieu",,2,,,
OCE645568,OCESN,"","Belfort - Lyon Multi-activités",,2,,,
OCESN-87718239-87722025,OCESN,"","Lons-le-Saunier - Lyon-Perrache",,2,,,
OCESN-87184002-87722025,OCESN,"","Belfort-Ville - Lyon-Perrache",,2,,,
OCESN-87184002-87723197,OCESN,"","Belfort-Ville - Lyon-Part-Dieu",,2,,,
OCESN-87184002-87743005,OCESN,"","Belfort-Ville - Bourg-en-Bresse",,2,,,
OCESN-87184002-87718239,OCESN,"","Belfort-Ville - Lons-le-Saunier",,2,,,
OCESN-87718007-87743005,OCESN,"","Besançon-Viotte - Bourg-en-Bresse",,2,,,
OCESN-87718007-87718239,OCESN,"","Besançon-Viotte - Lons-le-Saunier",,2,,,
OCEZW-87576025-87576215,OCESN,"","Romorantin-Blanc-Argent - Valençay",,2,,,
OCEZW-87576025-87543165,OCESN,"","Romorantin-Blanc-Argent - Salbris",,2,,,
OCEZW-87543165-87576215,OCESN,"","Salbris - Valençay",,2,,,
OCESN-87286005-88850010,OCESN,"","Lille Flandres - Tournai",,2,,,
OCESN-87734004-87641472,OCESN,"","Clermont-Ferrand - Le-Mont-Dore-Gare",,3,,,
OCESN-87576322-87576009,OCESN,"","St-Amand-Montrond-Orval - Vierzon",,3,,,
OCESN-87734004-87726000,OCESN,"","Clermont-Ferrand - St-Etienne-Châteaucreux",,3,,,
OCESN-87734251-87645002,OCESN,"","Arvant - Aurillac",,3,,,
OCESN-87641001-87641134,OCESN,"","Montluçon-Ville - St-Gervais-Mairie",,3,,,
OCESN-87641001-87641092,OCESN,"","Montluçon-Ville - St-Eloy",,3,,,
OCESN-87589606-87734004,OCESN,"","Ancizes-St-Georges-Bour - Clermont-Ferrand",,3,,,
OCESN-87734004-87641134,OCESN,"","Clermont-Ferrand - St-Gervais-Mairie",,3,,,
OCESN-87641092-87641423,OCESN,"","St-Eloy - Volvic",,3,,,
OCESN-87734251-87395822,OCESN,"","Arvant - St-Flour-les-Allées",,3,,,
OCESN-87734251-87783241,OCESN,"","Arvant - St-Chély-d'Apcher",,3,,,
OCESN-87734871-87783001,OCESN,"","Massiac-Blesle - Millau",,3,,,
OCESN-87734053-87680595,OCESN,"","Riom-Châtel-Guyon - St-Gervais-Ch-LPA.",,3,,,
OCESN-87641001-87680595,OCESN,"","Montluçon-Ville - St-Gervais-Ch-LPA.",,3,,,
OCESN-87645705-87645507,OCESN,"","Bort-les-Orgues - Neussargues",,3,,,
OCESN-87645507-87783241,OCESN,"","Neussargues - St-Chély-d'Apcher",,3,,,
OCESN-87783241-87395822,OCESN,"","St-Chély-d'Apcher - St-Flour-les-Allées",,3,,,
OCESN-87734871-87783241,OCESN,"","Massiac-Blesle - St-Chély-d'Apcher",,3,,,
OCESN-87734269-87407569,OCESN,"","Brioude - Brioude-Lycée-Lafayette",,3,,,
OCESN-87734319-87731802,OCESN,"","Langeac - St-George-d'Aurac-Bourg",,3,,,
OCESN-87734632-87734699,OCESN,"","La Chaise-Dieu - Le Puy-en-Velay",,3,,,
OCESN-87734574-87734699,OCESN,"","Ambert - Le Puy-en-Velay",,3,,,
OCESN-87726687-87726729,OCESN,"","Dunières-Bascule - Firminy",,3,,,
OCESN-87641274-87594093,OCESN,"","Laqueuille - Ussel",,3,,,
OCESN-87734590-87734475,OCESN,"","Arlanc-Place-Eglise - Thiers",,3,,,
OCESN-87734574-87734475,OCESN,"","Ambert - Thiers",,3,,,
OCESN-87734590-87734459,OCESN,"","Arlanc-Place-Eglise - Pont-de-Dore",,3,,,
OCESN-87734590-87734004,OCESN,"","Arlanc-Place-Eglise - Clermont-Ferrand",,3,,,
OCESN-87734574-87734459,OCESN,"","Ambert - Pont-de-Dore",,3,,,
OCESN-87395665-87734186,OCESN,"","Issoire-Lycée-Deville - Vic-le-Comte",,3,,,
OCESN-87734202-87395830,OCESN,"","Issoire - Le-Breuil-sur-Couze-Lyc",,3,,,
OCESN-87536425-87713578,OCESN,"","Autun-Lycée-Technique - Chagny",,3,,,
OCESN-87713578-87725002,OCESN,"","Chagny - Chalon-sur-Saône",,3,,,
OCESN-87677138-87694695,OCESN,"","Chauffailles-Gambetta - Digoin",,3,,,
OCESN-87694695-87721423,OCESN,"","Digoin - Lozanne",,3,,,
OCESN-87683789-87694471,OCESN,"","Avallon - Saulieu",,3,,,
OCESN-87743005-87713677,OCESN,"","Bourg-en-Bresse - Seurre",,3,,,
OCESN-87185629-87184002,OCESN,"","Aillevillers - Belfort-Ville",,3,,,
OCESN-87185629-87185249,OCESN,"","Aillevillers - Lure",,3,,,
OCESN-87598227-87718619,OCESN,"","Le Locle. - Morteau",,3,,,
OCESN-87718544-87718619,OCESN,"","Le Valdahon - Morteau",,3,,,
OCESN-87718833-87718189,OCESN,"","Mouchard - Poligny",,3,,,
OCESN-87352047-87713412,OCESN,"","Champagnole-PE-Victor - Dole-Ville",,3,,,
OCESN-87775171-87734350,OCESN,"","La Bastide-St-Laurent - Langogne",,3,,,
OCESN-87783001-87773002,OCESN,"","Millau - Montpellier-Saint-Roch",,3,,,
OCESN-87734699-87783282,OCESN,"","Le Puy-en-Velay - Marvejols",,3,,,
OCESN-87783605-87783241,OCESN,"","Mende - St-Chély-d'Apcher",,3,,,
OCESN-87193250-87642801,OCESN,"","Bening - Bitche-Quartier-Driant",,3,,,
OCESN-87407064-87477638,OCESN,"","Igney (Centre) - Sarrebourg-LP-Messmer",,3,,,
OCESN-87194274-87194209,OCESN,"","Longuyon - Montmédy",,3,,,
OCESN-87194274-87406645,OCESN,"","Longuyon - Vezin",,3,,,
OCESN-87192286-87192237,OCESN,"","Morhange - Rémilly",,3,,,
OCESN-87406603-87406645,OCESN,"","Longuyon (Collège) - Vezin",,3,,,
OCESN-87477638-87215236,OCESN,"","Sarrebourg-LP-Messmer - St-Jean-de-Bassel",,3,,,
OCESN-87458869-87141044,OCESN,"","Neufchateau-Lp - Toul",,3,,,
OCESN-87117465-87141044,OCESN,"","Allamps-Esat - Toul",,3,,,
OCESN-87406975-87477638,OCESN,"","Fénétrange (Gendarm.) - Sarrebourg-LP-Messmer",,3,,,
OCESN-87193177-87191007,OCESN,"","Bouzonville - Thionville",,3,,,
OCESN-87406801-87191007,OCESN,"","Kédange (Eglise) - Thionville",,3,,,
OCESN-87697839-87191007,OCESN,"","Perl-Gare-DB - Thionville",,3,,,
OCESN-87215319-87407189,OCESN,"","Loudrefing - Sarrebourg (Place Math)",,3,,,
OCESN-87613091-87613893,OCESN,"","Figeac - Villefranche-Rouergue",,3,,,
OCESN-87702951-87138776,OCESN,"","Gaillac-Gare-Routier - Villefranche-Pl-Liberté",,3,,,
OCESN-87613091-87613059,OCESN,"","Figeac - Gramat",,3,,,
OCESN-87613091-87165522,OCESN,"","Figeac - Gramat-Ville",,3,,,
OCESN-87613109-87613091,OCESN,"","Capdenac - Figeac",,3,,,
OCESN-87671123-87671008,OCESN,"","Lannemezan - Tarbes",,3,,,
OCESN-87611053-87611137,OCESN,"","Longages-Noé - St-Gaudens",,3,,,
OCESN-87587931-87613422,OCESN,"","Aubin-LEP - Rodez",,3,,,
OCESN-87439968-87671123,OCESN,"","Capvern-le-Laca - Lannemezan",,3,,,
OCESN-87783001-87783431,OCESN,"","Millau - St-Rome-de-Cernon",,3,,,
OCESN-87165506-87613422,OCESN,"","Figeac-Lycée-Champollio - Rodez",,3,,,
OCESN-87281071-87317263,OCESN,"","Calais Fréthun - Calais Ville",,3,,,
OCESN-87393488-87444638,OCESN,"","Dreux - L'Aigle",,3,,,
OCESN-87484303-87481440,OCESN,"","Cholet - Clisson",,3,,,
OCESN-87295063-87588954,OCESN,"","Hirson - Laon-Gare-Routière-Poma",,3,,,
OCESN-87317362-87317404,OCESN,"","Abbeville - Rue",,3,,,
OCESN-87575142-87202481,OCESN,"","Chatellerault - Poitiers-Gare-Routière",,3,,,
OCESN-87485250-87485300,OCESN,"","Mauzé - Niort",,3,,,
OCESN-87575084-87487009,OCESN,"","Loudun - Thouars",,3,,,
OCESN-87571687-87487009,OCESN,"","Chinon - Thouars",,3,,,
OCESN-87571687-87575084,OCESN,"","Chinon - Loudun",,3,,,
OCESN-87487249-87487603,OCESN,"","Bressuire - Saumur",,3,,,
OCESN-87487249-87487009,OCESN,"","Bressuire - Thouars",,3,,,
OCESN-87486019-87487603,OCESN,"","La Roche-sur-Yon - Saumur",,3,,,
OCESN-87745000-87697128,OCESN,"","Bellegarde-Gare - Lyon-Part-Dieu-Gare-Rou",,3,,,
OCESN-87335521-87697128,OCESN,"","Grenoble-Gare-Routière - Lyon-Part-Dieu-Gare-Rou",,3,,,
OCESN-87697128-87698639,OCESN,"","Lyon-Part-Dieu-Gare-Rou - Roanne-Gare-Routière",,3,,,
OCESN-87721423-87694687,OCESN,"","Lozanne - Paray-le-Monial",,3,,,
OCESN-87409763-87721423,OCESN,"","Bois-d'Oingt-Centre - Lozanne",,3,,,
OCESN-87734004-87726448,OCESN,"","Clermont-Ferrand - Montbrison",,3,,,
OCESN-87745679-87335521,OCESN,"","Evian-les-Bains - Grenoble-Gare-Routière",,3,,,
OCESN-87335521-87742007,OCESN,"","Grenoble-Gare-Routière - Modane",,3,,,
OCESN-87746008-87746784,OCESN,"","Annecy - Chamonix-Mont-Blanc",,3,,,
OCESN-87761270-87335521,OCESN,"","Annonay-Gare-Route - Grenoble-Gare-Routière",,3,,,
OCESN-87335521-87746479,OCESN,"","Grenoble-Gare-Routière - St-Gervais-L-B-Le-Fayet",,3,,,
OCESN-87745497-87335521,OCESN,"","Annemasse - Grenoble-Gare-Routière",,3,,,
OCESN-87335521-87556522,OCESN,"","Grenoble-Gare-Routière - Montélimar-G-Routière",,3,,,
OCESN-87335521-87741728,OCESN,"","Grenoble-Gare-Routière - Moûtiers-Salins-Brides",,3,,,
OCESN-87741009-87746370,OCESN,"","Chambéry-Chal.-les-Eaux - Cluses (Hte-Savoie)",,3,,,
OCESN-87746339-87697128,OCESN,"","Bonneville - Lyon-Part-Dieu-Gare-Rou",,3,,,
OCESN-87741009-87746479,OCESN,"","Chambéry-Chal.-les-Eaux - St-Gervais-L-B-Le-Fayet",,3,,,
OCESN-87337089-87335521,OCESN,"","Aubenas-Pl.-de-la-Paix - Grenoble-Gare-Routière",,3,,,
OCESN-87745497-87741009,OCESN,"","Annemasse - Chambéry-Chal.-les-Eaux",,3,,,
OCESN-87741009-87746784,OCESN,"","Chambéry-Chal.-les-Eaux - Chamonix-Mont-Blanc",,3,,,
OCESN-87746008-87745679,OCESN,"","Annecy - Evian-les-Bains",,3,,,
OCESN-87335521-87698621,OCESN,"","Grenoble-Gare-Routière - Privas-Cours-du-Palais",,3,,,
OCESN-87696013-87741009,OCESN,"","Bourg-En-Bresse-Gare-Ro - Chambéry-Chal.-les-Eaux",,3,,,
OCESN-87697128-87715441,OCESN,"","Lyon-Part-Dieu-Gare-Rou - Morez",,3,,,
OCESN-87697128-87743534,OCESN,"","Lyon-Part-Dieu-Gare-Rou - Oyonnax",,3,,,
OCESN-87741009-87745679,OCESN,"","Chambéry-Chal.-les-Eaux - Evian-les-Bains",,3,,,
OCESN-87746784-87697128,OCESN,"","Chamonix-Mont-Blanc - Lyon-Part-Dieu-Gare-Rou",,3,,,
OCESN-87741009-87745646,OCESN,"","Chambéry-Chal.-les-Eaux - Thonon-les-Bains",,3,,,
OCESN-87746784-87335521,OCESN,"","Chamonix-Mont-Blanc - Grenoble-Gare-Routière",,3,,,
OCESN-87698423-87746479,OCESN,"","Chamberry-Jacob - St-Gervais-L-B-Le-Fayet",,3,,,
OCESN-87746339-87741009,OCESN,"","Bonneville - Chambéry-Chal.-les-Eaux",,3,,,
OCESN-87741793-87335521,OCESN,"","Bourg-St-Maurice - Grenoble-Gare-Routière",,3,,,
OCESN-87337089-87392829,OCESN,"","Aubenas-Pl.-de-la-Paix - St-Martin-d'Hères",,3,,,
OCESN-87556522-87392829,OCESN,"","Montélimar-G-Routière - St-Martin-d'Hères",,3,,,
OCESN-87698621-87392829,OCESN,"","Privas-Cours-du-Palais - St-Martin-d'Hères",,3,,,
OCESN-87761270-87392829,OCESN,"","Annonay-Gare-Route - St-Martin-d'Hères",,3,,,
OCESN-87697128-87743633,OCESN,"","Lyon-Part-Dieu-Gare-Rou - St-Claude",,3,,,
OCESN-87723429-87697128,OCESN,"","Bourgoin-Jallieu - Lyon-Part-Dieu-Gare-Rou",,3,,,
OCESN-87741009-87741470,OCESN,"","Chambéry-Chal.-les-Eaux - Pont-de-Beauvoisin",,3,,,
OCESN-87745000-87746784,OCESN,"","Bellegarde-Gare - Chamonix-Mont-Blanc",,3,,,
OCESN-87746008-87745646,OCESN,"","Annecy - Thonon-les-Bains",,3,,,
OCESN-87131961-87697128,OCESN,"","Brion-Montréal-La Cluse - Lyon-Part-Dieu-Gare-Rou",,3,,,
OCESN-87335521-87745646,OCESN,"","Grenoble-Gare-Routière - Thonon-les-Bains",,3,,,
OCESN-87696013-87715441,OCESN,"","Bourg-En-Bresse-Gare-Ro - Morez",,3,,,
OCESN-87697128-87725689,OCESN,"","Lyon-Part-Dieu-Gare-Rou - Mâcon-Ville",,3,,,
OCESN-87743716-87743740,OCESN,"","Ambérieu-en-Bugey - St-Rambert-en-Bugey",,3,,,
OCESN-87726471-87726448,OCESN,"","Boën - Montbrison",,3,,,
OCESN-87696013-87723759,OCESN,"","Bourg-En-Bresse-Gare-Ro - Villars-les-Dombes",,3,,,
OCESN-87696013-87725705,OCESN,"","Bourg-En-Bresse-Gare-Ro - Mâcon-Loché-TGV",,3,,,
OCESN-87743716-87697128,OCESN,"","Ambérieu-en-Bugey - Lyon-Part-Dieu-Gare-Rou",,3,,,
OCESN-87741009-87723478,OCESN,"","Chambéry-Chal.-les-Eaux - La Tour-du-Pin",,3,,,
OCESN-87697193-87335521,OCESN,"","Clelles-Mairie - Grenoble-Gare-Routière",,3,,,
OCESN-87335521-87747576,OCESN,"","Grenoble-Gare-Routière - Vif",,3,,,
OCESN-87747626-87335521,OCESN,"","Clelles-Mens - Grenoble-Gare-Routière",,3,,,
OCESN-87698340-87721605,OCESN,"","Lyon-St-Paul-la-Feuilée - Sain-Bel",,3,,,
OCESN-87698332-87721605,OCESN,"","Lyon-St-Paul-Quai-Bondy - Sain-Bel",,3,,,
OCESN-87697136-87698803,OCESN,"","Lyon-Perrache-Gare-Rout - Vienne-Gare-Routière",,3,,,
OCESN-87697136-87721332,OCESN,"","Lyon-Perrache-Gare-Rout - Villefranche-sur-Saône",,3,,,
OCESN-87723478-87747246,OCESN,"","La Tour-du-Pin - Rives",,3,,,
OCESN-87741728-87741223,OCESN,"","Moûtiers-Salins-Brides - St-Pierre-d'Albigny",,3,,,
OCESN-87741645-87741728,OCESN,"","Albertville - Moûtiers-Salins-Brides",,3,,,
OCESN-87741793-87741728,OCESN,"","Bourg-St-Maurice - Moûtiers-Salins-Brides",,3,,,
OCESN-87741009-87741280,OCESN,"","Chambéry-Chal.-les-Eaux - Epierre-St-Léger",,3,,,
OCESN-87726877-87698662,OCESN,"","Feurs - Saint-Etienne-Chtx-G.Ro",,3,,,
OCESN-87746008-87746149,OCESN,"","Annecy - Rumilly",,3,,,
OCESN-87722546-87177576,OCESN,"","Sérézin - Ternay-Barbières",,3,,,
OCESN-87177360-87722546,OCESN,"","Communay-Stade - Sérézin",,3,,,
OCESN-87741280-87741181,OCESN,"","Epierre-St-Léger - Montmélian",,3,,,
OCESN-87741249-87742320,OCESN,"","Aiton-Salle-Polyvalente - St-Jean-de-Maurienne-A.",,3,,,
OCESN-87394494-87358556,OCESN,"","Courtalain-St-Pellerin - Droué (Centre)",,3,,,
OCESN-87137810-87358556,OCESN,"","Chartres-Gare-Routière - Droué (Centre)",,3,,,
OCESN-87141150-87141242,OCESN,"","Lunéville - Moyen",,3,,,
OCESN-87407072-87144725,OCESN,"","Lunéville (Cité Scolai) - Rambervillers",,3,,,
OCESN-87144154-87141150,OCESN,"","Bruyères (Vosges) - Lunéville",,3,,,
OCESN-87144287-87144006,OCESN,"","Contrexéville - Epinal",,3,,,
OCESN-87144212-87141291,OCESN,"","Mirecourt - Neufchâteau",,3,,,
OCESN-87524850-87144451,OCESN,"","Bresse-Claudel (la) - Remiremont",,3,,,
OCESN-87215012-87463638,OCESN,"","Sarrebourg - St-Louis-57-Incliné",,3,,,
OCESN-80143099-87212027,OCESN,"","Offenburg - Strasbourg",,2,,,
OCESN-87683268-87713198,OCESN,"","Laroche-Migennes - Tonnerre",,3,,,
OCESN-87713008-87713859,OCESN,"","Dijon-Porte-Neuve - Is-sur-Tille",,3,,,
OCESN-87192658-87141002,OCESN,"","Baroncourt - Nancy-Ville",,3,,,
OCESN-87611095-87671123,OCESN,"","Boussens - Lannemezan",,3,,,
OCESN-87672139-87672006,OCESN,"","Coarraze-Nay - Pau",,3,,,
OCESN-87338525-87212027,OCESN,"","Krimmeri-Meinau - Strasbourg",,2,,,
OCESN-87182014-87182394,OCESN,"","Colmar - Munster",,2,,,
OCESN-87286005-87295006,OCESN,"","Lille Flandres - Maubeuge",,2,,,
OCESN-87296244-87345009,OCESN,"","Busigny - Douai",,2,,,
OCESN-87342014-87223263,OCESN,"","Arras - Lille Europe",,2,,,
OCESN-87286005-87281444,OCESN,"","Lille Flandres - St Omer",,2,,,
OCESN-87296244-87296442,OCESN,"","Busigny - Tergnier",,2,,,
OCESN-87411017-87415877,OCESN,"","Rouen-Rive-Droite - Val-de-Reuil",,2,,,
OCESN-87381509-87444315,OCESN,"","Mantes-la-Jolie - Serquigny",,2,,,
OCESN-87387001-87444315,OCESN,"","Evreux - Normandie - Serquigny",,2,,,
OCESN-87444877-87444265,OCESN,"","Cherbourg - Lisieux",,2,,,
OCESN-87444000-87444877,OCESN,"","Caen - Cherbourg",,2,,,
OCESN-87444000-87387001,OCESN,"","Caen - Evreux - Normandie",,2,,,
OCESN-87473546-87473504,OCESN,"","Callac - Carhaix",,2,,,
OCESN-87485003-87481002,OCESN,"","La Rochelle-Ville - Nantes",,2,,,
OCESN-87611806-87611004,OCESN,"","L'Isle-Jourdain (Gers) - Toulouse-Matabiau",,2,,,
OCESN-87611467-87446179,OCESN,"","Colomiers - Saint-Cyprien-Arènes",,2,,,
OCESN-87611343-87611004,OCESN,"","Pamiers - Toulouse-Matabiau",,2,,,
OCESN-87318964-87765107,OCESN,"","Avignon-TGV - Orange",,2,,,
OCESN-87756775-87756056,OCESN,"","Drap-Cantaron - Nice-Ville",,2,,,
OCESN-87723197-87764308,OCESN,"","Lyon-Part-Dieu - Pierrelatte",,2,,,
